node1	node2	edge_score	
Respiratory Distress Syndrome, Adult	ALB	1.0	
Coinfection	ALB	1.0	
Chronic liver disease	ALB	1.0	
Abnormality of adipose tissue	ALB	1.0	
Hypohidrosis	KRT9	1.0	
Ichthyosis, congenital, autosomal recessive 12	KRT9	1.0	
Uveitis	ALB	1.0	
Palmoplantar keratoderma, nonepidermolytic, focal	KRT9	1.0	
Abnormality of humoral immunity	KRT9	1.0	
Glomerulopathy	ALB	1.0	
Adrenocortical carcinoma	ALB	1.0	
Albuminuria	ALB	1.0	
Lipoatrophy	ALB	1.0	
Cachexia	ALB	1.0	
Abnormality of the skin of the palm	KRT9	1.0	
Abnormality of lipid metabolism	ALB	1.0	
Bleeding disorder, platelet-type, 21	ALB	1.0	
Keloid	ALB	1.0	
Nephritis	ALB	1.0	
Non-Malignant Ascites Adverse Event	ALB	1.0	
Familial hypercholesterolemia	ALB	1.0	
Hypersensitivity	ALB	1.0	
Chronic Kidney Insufficiency	ALB	1.0	
Fibrosis	ALB	1.0	
Brain Diseases	ALB	1.0	
Abnormality of lymphocytes	KRT9	1.0	
Myocardial Reperfusion Injury	ALB	1.0	
Papilloma	KRT9	1.0	
Chronic hepatitis	ALB	1.0	
Immune dysfunction with T-cell inactivation due to calcium entry defect 1	ALB	1.0	
Drug-Induced Liver Injury	ALB	1.0	
Mucocutaneous Lymph Node Syndrome	ALB	1.0	
Proteinuria, low molecular weight, with hypercalciuria and nephrocalcinosis	ALB	1.0	
Maternal diabetes	ALB	1.0	
Hypercholesterolemia, autosomal dominant, type B	ALB	1.0	
Hepatoblastoma	ALB	1.0	
Restenosis	ALB	1.0	
