Protein	FeatureImportance	DrugBingingStatus	
CXCL13	-0.01995962586385697	intermediate	
CXCL2	-0.01995962586385697	intermediate	
CXCL8	0.030412996696525325	intermediate	
CXCR1	-0.20877436901724036	drug_target	
CXCR2	-0.20877436901724036	intermediate	
CXCR3	-0.006089366455354695	intermediate	
CXCR4	-0.09715481493360892	drug_target	
CXCR6	0.34282480113041935	intermediate	
CYP11A1	-0.2591338121508355	drug_target	
CYP11B2	-0.18091124387113053	drug_target	
CYP17A1	0.07904766395926836	drug_target	
CYP19A1	-0.7183701695410485	drug_target	
CYP1A1	-0.13617478948593836	drug_target	
CYP1A2	0.2703341635301574	drug_target	
CYP1B1	-0.3261056674395201	drug_target	
CYP2A6	0.4991765058943912	drug_target	
CYP2B6	-0.3223978364752027	drug_target	
CYP2C18	-0.8999786657224912	drug_target	
CYP2C19	0.17547815668814953	drug_target	
CYP2C8	-0.24522450077028088	drug_target	
CYP2C9	-0.36485348204509627	drug_target	
CYP2D6	-0.04358422204382469	drug_target	
CYP2E1	1.118145838108794	drug_target	
CYP3A4	0.23291177523847686	drug_target	
CYP3A5	0.5988968237634741	drug_target	
CYP4A11	0.03773439789108232	drug_target	
CYSLTR1	-0.22666077506321392	intermediate	
CYSLTR2	0.5296089555560086	intermediate	
DBH	0.057846411332644176	drug_target	
DDC	0.4300450558439351	drug_target	
DMD	-0.24685369677165653	intermediate	
DNM2	0.08737176497027525	intermediate	
DPP4	0.0	drug_target	
DRD1	-0.6433131362758782	drug_target	
DRD2	-0.011746001502966173	drug_target	
DRD3	0.9099403362884758	drug_target	
EDN1	0.16592918606704662	intermediate	
EDN2	-0.0425731622966412	intermediate	
EDN3	-0.04349104807543373	intermediate	
EDNRA	0.15577910239870502	drug_target	
EDNRB	0.03949217394291001	drug_target	
EFNA1	0.15479424929449398	intermediate	
EGF	0.2397032913001769	intermediate	
EGFR	0.3580884415056036	drug_target	
EPAS1	-0.15340698809767678	intermediate	
EPHA8	0.030853029423996214	intermediate	
EPHB1	0.0	intermediate	
EPHB2	0.40996960055124376	intermediate	
EPOR	0.37971923445249844	drug_target	
ERBB3	0.013503074766693312	intermediate	
ESR1	0.5303913098231914	drug_target	
F2	0.04431983327789231	drug_target	
F2R	-0.12035864148774174	intermediate	
F2RL1	0.03273385190661583	intermediate	
F5	-0.04788448155942413	intermediate	
F7	0.1272797646866863	intermediate	
FABP2	0.6465142303660808	drug_target	
FADS1	-0.2049663930877007	drug_target	
FGA	-0.05537987870704705	drug_target	
FGB	-0.05537987870704705	intermediate	
FGF1	-0.1200248456177187	intermediate	
FGF2	0.1372622985161234	intermediate	
FGF5	-0.1200248456177187	intermediate	
FGFR1	-0.08917181619372257	drug_target	
FGFR2	-0.1200248456177187	drug_target	
FGFR3	0.1372622985161234	drug_target	
FGFR4	-0.08917181619372257	drug_target	
FGG	-0.08623290813104326	intermediate	
FMO3	0.10771778187044401	drug_target	
FN1	0.020416818547151664	intermediate	
FPR1	-0.01995962586385697	intermediate	
FRS2	-0.1200248456177187	intermediate	
FSHR	-0.026583767691969542	intermediate	
GABBR1	0.2378058362053846	drug_target	
GAL	-0.14046742842866794	intermediate	
GCG	-0.2049921174824707	intermediate	
GCGR	0.00020288258174724552	intermediate	
GHRL	-0.18874018205864226	intermediate	
GHSR	-0.28787553957939244	intermediate	
GJA1	-0.15340698809767678	drug_target	
GLP1R	-0.5734724336112744	drug_target	
GNA12	0.6490528017312999	intermediate	
GNA14	0.12297058245839107	intermediate	
GNAI2	0.23934956497407248	intermediate	
GNAS	-0.3234519777338869	intermediate	
GNRH1	-0.04349104807543373	intermediate	
GP1BB	0.2739763666259503	intermediate	
GPER1	-0.01995962586385697	intermediate	
GPR83	0.20408018784144683	intermediate	
GRAP2	0.04487053703036294	intermediate	
GSTM1	0.4407257350660594	drug_target	
GSTP1	-0.4229755409044796	drug_target	
GSTT1	0.4407257350660594	drug_target	
HGF	0.18095048872214511	intermediate	
HGS	-0.006972053769783636	intermediate	
HIF1A	-0.15340698809767678	drug_target	
HIF3A	-0.15340698809767678	intermediate	
HLA-DPB1	0.030853029423996214	intermediate	
HLA-DRB1	0.0849294990148128	intermediate	
HP	-0.2227822131319602	intermediate	
HPRT1	0.0	drug_target	
HRH3	-0.01995962586385697	drug_target	
HSP90AA1	-0.17188269409382595	drug_target	
HTR1B	0.16983648202751422	drug_target	
HTR2A	0.48159168179213396	drug_target	
HTR2B	0.1986788222075567	drug_target	
HTR4	-0.12387937664717578	drug_target	
IAPP	0.20408018784144683	intermediate	
IDE	-0.19888727012185972	drug_target	
IGF1	-0.06668689792646297	intermediate	
IGF1R	-0.06668689792646297	drug_target	
IGF2	-0.19888727012185972	intermediate	
IL1B	-0.15383497307781197	drug_target	
IL1R1	-0.15383497307781197	intermediate	
IL3	0.056318056213896836	intermediate	
IL5	0.056318056213896836	intermediate	
IL6	-0.5683298631409388	drug_target	
INPPL1	0.04281498144720345	intermediate	
INS	-0.06668689792646297	intermediate	
INSR	-0.06668689792646297	drug_target	
IRS1	-0.044660567041172175	intermediate	
IRS2	-0.17686093923656895	intermediate	
ITGA2	0.1272797646866863	intermediate	
ITGA2B	-0.08623290813104326	drug_target	
ITGAV	-0.05694244302588041	intermediate	
ITGB3	-0.14317535115692345	drug_target	
JAK2	0.7174340815671423	drug_target	
JUN	-0.19727894249856742	drug_target	
KCND2	0.015281578154891628	drug_target	
KCNH2	-0.8052233277770644	drug_target	
KCNMA1	-0.19199830496184297	intermediate	
KDM1A	-0.2653260617877469	intermediate	
KDR	-0.05694244302588041	drug_target	
KISS1	-0.04349104807543373	intermediate	
KL	-0.1200248456177187	intermediate	
KLB	-0.1200248456177187	intermediate	
KNG1	-0.39786929993096604	intermediate	
LDLR	0.22034389933459647	intermediate	
LDLRAP1	-0.006972053769783636	intermediate	
LHB	0.20408018784144683	intermediate	
LPAR1	0.05118696116442941	intermediate	
LPAR2	-0.049522347634548755	intermediate	
LPL	-0.320063832843328	drug_target	
LRP1	0.29445794587970686	drug_target	
LRP2	-0.006972053769783636	drug_target	
LTA	0.16785427143666978	drug_target	
M6PR	-0.006972053769783636	intermediate	
MAOA	0.7550885088187836	drug_target	
MAPK1	0.15479424929449398	intermediate	
MAPK3	0.15479424929449398	intermediate	
MAPK8	-0.19727894249856742	intermediate	
MC2R	-0.11712105461088178	intermediate	
MC3R	-0.11712105461088178	intermediate	
MC4R	-0.5419720153551247	intermediate	
MED13L	-0.4049902363512084	intermediate	
MGST3	-0.19943151317653865	intermediate	
MME	0.0	drug_target	
MMP1	-0.1846188812479292	intermediate	
MMP12	-0.4229755409044796	drug_target	
MMP2	-0.030783908170117117	drug_target	
MMP9	-0.1846188812479292	drug_target	
MPO	0.0636907016890063	drug_target	
MTHFR	-0.3905844823538332	drug_target	
MTOR	0.0	drug_target	
MYL2	-0.3741334614583435	intermediate	
MYLK	-0.1635532283703487	intermediate	
NFATC3	-0.1635532283703487	intermediate	
NGF	0.00852325611859742	intermediate	
NISCH	0.17254498643658708	drug_target	
NOS2	0.03773439789108232	drug_target	
NOS3	0.0	drug_target	
NOV	-0.19888727012185972	drug_target	
NPHS1	0.1272797646866863	intermediate	
NPPB	-0.15340698809767678	drug_target	
NPS	-0.34559439124342084	intermediate	
NPY	0.24785235166625608	intermediate	
NPY1R	-0.01995962586385697	intermediate	
NPY2R	-0.01995962586385697	drug_target	
NR0B1	0.03773439789108232	drug_target	
NR3C1	0.3796838535472183	drug_target	
NR3C2	-0.3873747001651525	drug_target	
NTRK1	0.026176560073659212	drug_target	
NTS	-0.04349104807543373	intermediate	
OPRD1	-0.20188128521893237	drug_target	
OPRM1	0.3714635313426194	drug_target	
OXT	-0.04349104807543373	intermediate	
OXTR	0.2682197164415998	intermediate	
P2RY2	-0.052723245964982776	intermediate	
PAH	0.0	drug_target	
PALB2	0.1272797646866863	intermediate	
PCSK1	-0.19888727012185972	drug_target	
PDE3A	-0.333272077636815	drug_target	
PDE5A	-0.6997460030291127	drug_target	
PDGFA	0.21784600441161756	intermediate	
PDGFB	-0.537361641397357	intermediate	
PDGFRB	-0.1200248456177187	drug_target	
PDYN	-0.01995962586385697	intermediate	
PECAM1	0.1286176892208346	intermediate	
PGR	0.4480444846073853	drug_target	
PIK3R1	-0.5299198816039603	intermediate	
PLAT	0.5281934285719869	drug_target	
PLG	0.23416762980237613	drug_target	
POMC	0.22632393191550018	drug_target	
PON1	0.0	drug_target	
POR	-0.5473969893280511	drug_target	
PPARD	-0.7039655808131478	drug_target	
PPARG	-0.055323438975729285	drug_target	
PPARGC1A	0.026176560073659212	intermediate	
PPBP	0.034815795113356314	intermediate	
PPFIA4	-0.36017643315343956	intermediate	
PPIA	0.0	intermediate	
PPP3CA	0.12587297706256986	intermediate	
PPP3R1	-0.120738246923145	intermediate	
PTGER1	-0.028648493600317907	drug_target	
PTGER3	-0.006089366455354695	drug_target	
PTGER4	-0.09278802220047036	drug_target	
PTGFR	0.3452628029387415	drug_target	
PTGIS	0.0	drug_target	
PTGS1	0.41483187971540364	drug_target	
PTGS2	0.38992197671846723	drug_target	
PTH	0.08564726685781429	intermediate	
PTHLH	0.10924423209723	intermediate	
PTK2	-0.4947327716656181	intermediate	
PTK2B	0.29616233566218814	intermediate	
PTPN1	-0.06668689792646297	intermediate	
PTPN11	-0.08662739128339532	intermediate	
PXN	0.02604003074632075	intermediate	
PYY	-0.14046742842866794	intermediate	
RAC1	-0.08240922765632377	intermediate	
RAF1	0.06986475027968073	drug_target	
RAMP1	-0.11712105461088178	drug_target	
RAMP2	-0.12056447391374826	drug_target	
RAP1A	-0.07770965201244592	intermediate	
RAP1B	-0.08623290813104326	intermediate	
RASGRP3	-0.35155742050869443	intermediate	
REN	-0.9806629677259598	drug_target	
RET	0.013503074766693312	drug_target	
RHOA	0.6264422608760349	intermediate	
ROCK1	0.29616233566218814	intermediate	
ROCK2	0.29616233566218814	intermediate	
RPGRIP1L	-0.19954560486268544	intermediate	
RYR2	-0.09581017273272135	intermediate	
S100A1	-0.3044627470067771	drug_target	
S100A12	-0.3044627470067771	drug_target	
S100A4	-0.3741334614583435	drug_target	
SAA1	0.4349868098380451	intermediate	
SCARB2	-0.27437042071770656	intermediate	
SCNN1A	-0.29402579876961166	drug_target	
SCNN1B	-0.29402579876961166	drug_target	
SCNN1G	-0.29402579876961166	drug_target	
SELE	-0.15340698809767678	drug_target	
SELP	0.2055364324458819	drug_target	
SERPINA6	-0.498549959484347	drug_target	
SERPINC1	0.010801372299505748	drug_target	
SERPINE1	0.29445794587970686	drug_target	
SH2B1	0.334803019376332	intermediate	
SHBG	-0.2653260617877469	drug_target	
SLC16A1	0.06593579351165611	drug_target	
SLC22A1	-0.014126372212512252	drug_target	
SLC22A11	0.02424859747493504	drug_target	
SLC22A12	-0.41896079756512944	drug_target	
SLC22A2	0.5010664498746197	drug_target	
SLC22A3	0.013395143042573786	drug_target	
SLC22A4	0.05496842605760837	drug_target	
SLC22A5	0.8857269820216261	drug_target	
SLC22A6	0.15473086978816938	drug_target	
SLC2A1	0.3217436354174496	drug_target	
SLC6A2	0.7335053112153397	drug_target	
SLC6A3	0.67934103102046	drug_target	
SLC6A4	-0.11442084025071819	drug_target	
SLC6A9	0.12963521571230455	drug_target	
SLC8A1	-0.2049663930877007	drug_target	
SLC9A1	-0.29402579876961166	drug_target	
SLCO1A2	0.018915956207308186	drug_target	
SLCO1B1	-0.7078643214064549	drug_target	
SLCO3A1	-0.29686821004191744	drug_target	
SMAD2	0.23534173485432694	intermediate	
SMAD3	0.23534173485432694	intermediate	
SOD1	0.4407257350660594	drug_target	
SPECC1L	-0.2562402086262405	intermediate	
SPTA1	-0.35155742050869443	intermediate	
SRC	0.11354735827919983	drug_target	
SST	-0.01995962586385697	drug_target	
SSTR4	-0.05742963987666286	intermediate	
STAT1	0.03339745433432345	intermediate	
STAT3	0.06722513937079215	intermediate	
STAT5A	0.08020500127835764	intermediate	
STAT5B	0.08020500127835764	drug_target	
SUCNR1	0.2946142148940124	intermediate	
TAC1	-0.17877629350378954	intermediate	
TAC3	-0.04349104807543373	intermediate	
TACR1	-0.030548979077128238	drug_target	
TACR2	-0.22666077506321392	intermediate	
TACR3	0.2682197164415998	intermediate	
TAP1	0.29445794587970686	intermediate	
TEK	0.40792350510870984	drug_target	
TGFB1	0.23534173485432694	drug_target	
TGFBR1	0.23534173485432694	intermediate	
TGFBR2	0.23534173485432694	intermediate	
TH	0.0	drug_target	
THBD	0.36595751039606483	drug_target	
TIAM1	0.1272797646866863	intermediate	
TIMP2	-0.030783908170117117	intermediate	
TMEM67	-0.19954560486268544	intermediate	
TNF	-0.161085858996256	drug_target	
TP53	-0.33486908764858914	intermediate	
TPH1	0.0	drug_target	
TRH	-0.04349104807543373	intermediate	
TRHR	-0.052723245964982776	drug_target	
TTR	0.1272797646866863	intermediate	
UTS2	0.16592918606704662	intermediate	
UTS2B	-0.17877629350378954	intermediate	
UTS2R	0.2682197164415998	intermediate	
VAV2	-0.08240922765632377	intermediate	
VAV3	-0.08240922765632377	intermediate	
VCAM1	-0.15340698809767678	drug_target	
VEGFA	-0.49257634252003224	drug_target	
VIP	0.08564726685781429	intermediate	
VTN	-0.3806908540107509	intermediate	
VWF	-0.05537987870704705	intermediate	
XCL1	-0.04349104807543373	intermediate	
XDH	-0.20301900322931307	drug_target	
